titulo,descricao,id_video,canal
Russos entram em Avdiivka pela primeira vez desde o início da guerra,Forças russas terão conseguido passar dos arredores da cidade e tentaram estabelecer posições nas ruas de Avdiivka.,qOPvAB9pq-c,Euronews em Português
Ucraniano mostra impacto da guerra em vídeos diários | CNN PRIME TIME,"Com exclusividade à CNN, um ucraniano registrou em vídeos diários os impactos da guerra na sua cidade e na rotina.",rguxZMOA6Bo,CNN Brasil
Coreia do Norte: “ataque mortal contra EUA”! Ucrânia: “não temos mais tropas” - crise para Zelensky!,Chave PIX: ricardomarciliom@gmail.com Coreia do Norte realiza testes com mísseis com capacidade de atingir todo o território ...,RufZOM423Lo,Professor Ricardo Marcílio
Ataques russos com mísseis e drones atingem centrais termoelétricas no leste da Ucrânia,Três centrais termoelétricas no leste da Ucrânia foram atingidas por ataques russos. Kiev enfatiza eficácia dos sistemas ...,JlvwEEcjw0k,Euronews em Português
Gaúcho de 43 anos é o primeiro soldado brasileiro a morrer na guerra da Ucrânia,André Luiz Hack Bahi tinha 43 anos e estava desaparecido no leste da Ucrânia desde o último domingo (5). Ele atuava de forma ...,AkB79ym7ksw,Jornal da Record
&quot;ESTAMOS CAMINHANDO PARA A TERCEIRA GUERRA MUNDIAL&quot; - Professor HOC,SE INSCREVA NO CANAL E ATIVE O SININHO PARA RECEBER AS NOTIFICAÇÕES DE NOVOS EPISÓDIOS. Contato ...,bugZAiGkKo8,PodPeople - Ana Beatriz Barbosa
EUA Estão Preparados Para Um Potencial Ataque Nuclear Da Rússia Na Ucrânia!,A Rússia poderia encarar um ataque nuclear tático como um elemento dissuasor contra novas perdas de território controlado ...,i8eZ80oNNUQ,Área Militar
Onça-pintada escala parede e assusta visitantes do Zoológico de Brasília,Visitantes do Zoológico de Brasília registraram o momento em que uma onça-pintada escalou a parede do fosso onde está ...,-MdjahlCKDQ,SBT News
"A REVOLUÇÃO TECNOLÓGICA na GUERRA da UCRÂNIA - OLIVER, GUNTHER E RICARDO MARCILIO","GUNTHER RUDZIT é cientista político,OLIVER STUENKEL é professor de relações internacionais e RICARDO MARCILIO é ...",kj5ZA0CNee8,Cortes do Inteligência [OFICIAL]
A Europa Decidiu Entrar na Guerra na Ucrânia?,"Apesar do atual impasse no Congresso americano, parece que a Europa está acordando para a causa ucraniana. Existem ...",H3hcECB7-5A,Good Times Bad Times Brasil
Bactéria &quot;devoradora de carne&quot; se espalha rapidamente pelo Japão,"Uma bactéria rara se espalha em ritmo recorde no Japão, a taxa de mortalidade é de 30% e especialistas correm contra o tempo ...",AAUPigV0aQU,Record News
Urgente: Avião da Rússia cai perto da fronteira com a Ucrânia | CNN NOVO DIA,"Segundo a mídia local, um avião da Rússia caiu perto da fronteira com a Ucrânia. A aeronave levava 65 prisioneiros de guerra ...",g4LDmXcqFL8,CNN Brasil
Guerra na Ucrânia: Caça Su-34 decola e dispara míssil em vídeos divulgados pela Rússia,O Ministério da Defesa da Rússia divulgou imagens do caça-bombardeiro russo Sukhoi Su-34 enquanto ele decola e lança um ...,koJn2yrhIs4,UOL
"2 ANOS DE GUERRA NA UCRÂNIA: OLIVER, GUNTHER E RICARDO MARCILIO - Inteligência Ltda. Podcast #1137","GUNTHER RUDZIT é cientista político,OLIVER STUENKEL é professor de relações internacionais e RICARDO MARCILIO é ...",iMGwxcL8edk,Inteligência Ltda
Ucrânia Aniquila Uma Coluna Inteira De Infantaria Russa Em Avdiivka,"A resposta de Kiev à mudança da linha da frente foi rápida, com as forças ucranianas a estabelecer posições defensivas a oeste ...",4VikkR5j4Fk,Área Militar
Roberto Cabrini vai até Kiev e mostra como está a capital ucraniana em meio à invasão russa,"O dia foi marcado por novos fracassos na tentativa de retirar em segurança milhares de civis do território em guerra, na ucrânia.",145h12zQzQ8,Domingo Espetacular
Rússia alerta para riscos por envio de caças à Ucrânia | CNN PRIME TIME,"A Rússia se manifestou sobre o envio de caças F-16 à Ucrânia, assunto que foi discutido em reuniões entre os líderes do G7.",a9_jemMl-UI,CNN Brasil
30 Nov: Karma Instantâneo - Ucranianos CONTRA ATACAM OS RUSSOS | A Guerra na Ucrânia Explicada,"Dia seiscentos e quarenta e cinco. Hoje, há muitos desenvolvimentos interessantes na região de Kherson. Aqui, as forças ...",sHNoriulUws,Boletim da Ucrânia
SOLDADOS PERSEGUEM TERRORISTAS DO HAMAS EM RODOVIA DE ISRAEL,Um vídeo que circula nas redes sociais mostra o momento em que soldados do Exército de Israel interceptam um carro com ...,Fws1gNo8fEk,Itatiaia
Vídeo mostra confronto entre tanques de guerra,"Um vídeo mostrou o confronto entre tanques perto da capital da Ucrânia, em Kiev. As imagens são impressionantes e foram ...",mNSx4AUHAK0,Record News
Rússia faz um dos maiores ataques do ano na Ucrânia,Um grande ataque aéreo da Rússia contra cidades ucranianas deixou pelo menos 12 mortos e 60 feridos. As explosões também ...,xkAtwEa2Ywo,Record News
#Ucrânia 2024-04-09: UCRANIANOS DANIFICAM seriamente NAVIO RUSSO SERPUKHOV em KALININGRADO,Torne-se membro do canal: https://www.youtube.com/channel/UC9ycYMBQqlnE0h4dSyrdv0A/join Para ajudar o canal: Bitcoin ...,7OEBln2gs2M,Mundo em Revolução
&quot;O que acontece aqui não está nos livros de história militar&quot; Os alertas de um brasileiro na Ucrânia,Proteja a sua marca! MoveOn: https://registre.moveonmarcas.com.br/hoje-no-mundo-militar/ WhatsApp: http://whts.co/moveon-yt ...,Svg-Nti10-E,Hoje no Mundo Militar
400 militares americanos já morreram na guerra da Ucrânia - 60 deles da ativa.,"NOVIDADE!!! Criada com o objetivo de robustecer e ampliar o debate de temas militares, geopolíticos s estratégicos no Brasil e ...",aEaUKgdaY1o,ARTE DA GUERRA
10 de fevereiro: O principal general da Ucrânia está pronto. Avdiivka quase cercado.,Eu sou ucraniano. Meu país foi invadido pela Rússia. Neste vídeo contarei o que aconteceu no setecentésimo décimo sexto dia ...,I6ooI0gpsrE,Boletim da Ucrânia
TADINHA 😰 TENISTA JAPONESA ACERTA BOLADA EM GANDULA E É DESCLASSIFICADA DE ROLAND GARROS,Todo o esporte AO VIVO da ESPN disponível também no Star+! Assine já! http://dis.la/StarPlus_YT_BR E o melhor do jornalismo ...,ceRIE-SSsdA,ESPN Brasil
Rússia ataca Ucrânia em retaliação a bombardeio contra Belgorod | AFP,Pelo menos 28 pessoas ficaram feridas em ataques russos contra a cidade de Kharkiv. Moscou disse que esta é uma retaliação ...,rX9R_uB-Bps,AFP Português
LAMENTÁVEL! JEAN CARLOS PARTE PARA CIMA DA ÁRBITRA APÓS EXPULSÃO | #Shorts | ge.globo,"Após ser expulso, aos 22 minutos do primeiro tempo, Jean Carlos perdeu a cabeça e partiu para cima da árbitra Deborah Cecilia, ...",L4HPUFHVepg,ge
Rusia multiplica sus ataques contra Ucrania en plena guerra,Canal26 Ocurre en tiempos en que se demora la ayuda occidental para el país liderado por Zelenski. Suscríbete al canal ...,QbMgSxRT7Uk,Canal 26
&quot;ESTAMOS À BEIRA DE UMA NOVA GUERRA MUNDIAL&quot; DIZ EX PRESIDENTE RUSSO,"O mundo pode estar próximo de uma nova guerra mundial, o que deve ter maior prioridade do que determinados temas como as ...",7ZZaXVoLIO0,BM&C NEWS
"Rússia Perde 7.000 Soldados E 98 Tanques Em 1 Semana, Revela A Ucrânia",Os números mais recentes das perdas russas no conflito na Ucrânia que entram no cenário de ferramenta de guerra contra a ...,DzFLVXXL9k4,Área Militar
Ucrânia mostra ação impressionante que capturou 15 russos,Este vídeo mostra soldados ucranianos em lutando perto de Izyum. A Guarda Nacional Ucraniana afirma que capturou 15 ...,eO0KrKrLzTc,IstoÉ Publicações
7 de abril: Ops! Pilotos russos confusos BOMBARDEARAM SUAS PRÓPRIAS GRUPOS DE ASSALTO,Apoie-me inscrevendo-se na minha assinatura do YouTube: ...,ESG41jbp_Ms,Boletim da Ucrânia
Rússia prende 11 terroristas envolvidos no ataque em Moscou | SBT Brasil (23/03/2024),A Rússia prendeu 11 terroristas envolvidos no ataque a uma casa de shows em Moscou. O atentado foi reivindicado pelo estado ...,db3krAPegRw,SBT News
Mulher é atingida por raio na Rússia | #shorts,Nosso Whatsapp: https://domingoespetacular.r7.com/whatsapp Inscreva-se no canal Domingo Espetacular: http://r7.com/H2sU ...,xynmb-3em6A,Domingo Espetacular
Netanyahu admite que bombardeio &#39;não intencional&#39; matou trabalhadores de ONG em Gaza | AFP,"O primeiro-ministro de Israel, Benjamin Netanyahu, admitiu nesta terça-feira que sete funcionários da ONG World Central Kitchen ...",InqRBqMfM3I,AFP Português
Leste da Ucrânia não tem descanso,"Depois da conquista de Avdiivka, de onde o exército ucraniano se retirou para evitar o cerco, as forças russas apontam armas a ...",9kT4hWdWDmo,Euronews em Português
Primeiro contingente de tropas da Alemanha chega a Vilnius para reforçar flanco leste da NATO,Militares alemães farão parte de brigada que será criada em 2025 e deverá estar totalmente operacional até 2027. LEIA MAIS ...,eb1UuYsgtFE,Euronews em Português
Antony Blinken: &quot;Ucrânia vai tornar-se membro da NATO”,O secretário de Estado norte-americano afirmou que a “Ucrânia vai tornar-se membro da NATO” e que a Aliança não se ...,Lumr46p6t9Q,Euronews em Português
Terror Na Rússia! Ucrânia Alega A Destruição De 2 Aeronaves Valiosas Da Rússia: A-50 E IL-22,"Na noite de domingo, duas aeronaves russas de alerta aéreo antecipado e comando aéreo mantinham suas operações de rotina ...",pLHu9b4WPNI,Área Militar
Ucrânia ataca navio militar da Rússia em porto da Crimeia; veja vídeos do bombardeio,Moscou reconheceu nesta terça-feira que um de seus navios foi danificado em um ataque no porto de Feodosia. A ofensiva ...,TnRzx9TEaVM,UOL
Contra-ataque da Ucrânia deixa pelo menos 18 mortos na Rússia; duas crianças estão entre as vítimas,Um contra-ataque da Ucrânia deixou pelo menos 18 mortos na Rússia. Duas crianças estão entre as vítimas. A resposta ...,NrOqW4Jai1s,Jornal da Record
Míssil Iskander mata general de brigada polonês na Ucrânia.,Outros cinco militares poloneses também teriam morrido no ataque. Saiba quem era o General Adam MARCZAK: ...,GsxO6FtAUxg,ARTE DA GUERRA
"Ucrânia vai entrar na Otan, diz o secretário de Estado dos EUA, Anthony Blinken","Durante agenda diplomática em Bruxelas, na Bélgica, o secretário de Estado dos EUA, Anthony Blinken, afirmou que o objetivo ...",9p3S74ZwFqc,Jovem Pan News
HOJE o KREMLIN declara GUERRA DIRETA com a OTAN!,O que é o artigo 5º da OTAN? Um dos principais objetivos da aliança da OTAN é criar um pacto de assistência mútua se um ...,o1Ij2BgcW-Q,Núcleo da Terra
Guerra na Ucrânia: Rússia dispara mais de 150 mísseis e drones contra várias cidades ucranianas,A Rússia disparou nesta sexta-feira (29) mais de 150 mísseis e drones contra várias cidades da Ucrânia e provocou ao menos 18 ...,O3bsJiSISSs,UOL
Bactéria &quot;devoradora de carne&quot; se espalha rapidamente pelo Japão,"Uma bactéria rara se espalha em ritmo recorde no Japão, a taxa de mortalidade é de 30% e especialistas correm contra o tempo ...",AAUPigV0aQU,Record News
8 de fevereiro: Operações Especiais Ucranianas INVADEM E QUEIMEM UMA BASE RUSSA ATÉ AS CINZAS,Eu sou ucraniano. Meu país foi invadido pela Rússia. Neste vídeo contarei o que aconteceu no setecentésimo décimo quarto dia ...,BfZVOtS4JDg,Boletim da Ucrânia
Guerra na Ucrânia: entrevista ao Estadão foi uma das melhores do ano !,"Agradecimentos especiais à Roseann Kennedy, Jessica Petrovna, Leonardo Trevisan e João Abel Ferreira de Aquino. Link para ...",5IP4DGaRYN4,ARTE DA GUERRA
6 de abril: TODOS OS ALARMES ACIONADOS! Nova Ameaça da Maior Ofensiva Russa (Kharkiv),Apoie-me inscrevendo-se na minha assinatura do YouTube: ...,6-l8TbKDiRk,Boletim da Ucrânia
EUA afirmam AGORA! UCRÂNIA vai ENTRAR na OTAN! PUTIN REAGE,"Pois é meus amigos. Não sou eu quem estou falando isso, nem mesmo qualquer mídia ocidental, russa ou blogueiro militar.",n1P_zWBT06Y,Núcleo da Terra
URGENTE!!! BASE na RÚSSIA é BOMBARDEADA de MADRUGADA!!!,"A poucas horas saiu a notícia de que uma base militar entro da Rússia foi bombardeada durante a noite, destruindo caças e ...",9uCsA7qTxqI,Núcleo da Terra
5 fatores que explicam por que o Irã está envolvido em tantos conflitos,"Quando se fala de diferentes conflitos globais, um país quase sempre acaba sendo mencionado: o Irã. O governo iraniano está ...",BOYIm0W07QY,BBC News Brasil
Guerra na Ucrânia completa 2 anos: quem está vencendo o conflito? | HORA H DO AGRO,A guerra na Ucrânia completa 2 anos no próximo dia 24 e até o momento não há indícios de que o conflito deve terminar tão ...,cZNmrtd4uK8,Jovem Pan News
Sobe para 115 o número de mortos em ataque terrorista na Rússia | AGORA CNN,"Subiu para 115 o número de mortos em um ataque contra um famoso complexo de concertos perto de Moscou, na sexta-feira ...",WdndkyilJVc,CNN Brasil
Czar: imagens inéditas da explosão nuclear mais potente da história,"Em outubro de 1961, a então União Soviética lançou a bomba nuclear mais potente de todos os tempos. O alvo foi o arquipélago ...",_ZUxyHYvXmQ,BBC News Brasil
HOJE! RÚSSIA é BOMBARDEADA de MADRUGADA! PUTIN culpa OTAN,"Ontem nós falamos que a Páscoa não foi um motivo de alívio nos ataques da Guerra que acontece na Europa, mesmo a data ...",lKRfd1_lU-s,Núcleo da Terra
HOJE a OTAN anunciou 1º ENVOLVIMENTO DIRETO na GUERRA!,"A OTAN fez mais um anúncio que acende um alerta no governo russo. E dessa vez não é um país isolado, como a França, que ...",GJoH1yY_JGI,Núcleo da Terra
CONHEÇA OS PAÍSES QUE APOIAM PUTIN NA GUERRA CONTRA A UCRÂNIA,Você sabe quais são os países que apoiam Putin na guerra contra a Ucrânia? Acompanhe os movimentos do mercado financeiro ...,b3Z1uNIqG6s,BM&C NEWS
JOÃO BERCLE (COMBATENTE BRASILEIRO NA UCRÂNIA) - Inteligência Ltda. Podcast #1106,"JOÃO BERCLE é instrutor de tiro, escritor e veterano dos fuzileiros navais. Ele lutou por 4 meses com o exército ucraniano contra ...",yRnDLlRBbkU,Inteligência Ltda
Tsunami da Tailândia: homem compartilha registro inédito das primeiras ondas da catástrofe de 2004,Tsunami da Tailândia: homem compartilha registro inédito das primeiras ondas da catástrofe de 2004. Um vídeo publicado por ...,VdTRvMyjWOc,Terra Brasil
Rússia intensifica ataques com canhões na Ucrânia,"Foi divulgado nesta quinta (02) que a Rússia intensificou os ataques com canhões à Ucrânia. Segundo autoridades de Moscou, ...",TrsKqwfckeI,Jovem Pan News
Putin entra na terceira fase do seu plano para a guerra na Ucrânia...,Meu canal de notícias secundário @Ocaraquequasechegoula.,B_8Js0WtEPk,Bruno Greco
Kiev desmente que Rússia tenha capturado &quot;centenas&quot; de militares ucranianos na tomada de Avdiivka,A jornalista Sasha Vakulina mostra-lhe o mapa com as últimas movimentações no teatro de guerra na Ucrânia. LEIA MAIS ...,M5fdVc0rYKI,Euronews em Português
HOJE! PUTIN declara GUERRA e BOMBARDEIA ALIADO da OTAN!,Putin foi reeleito neste último final de semana e deu sinais de que algumas coisas iriam mudar no conflito contra a Ucrânia e a ...,upNyYi9J-8o,Núcleo da Terra
Putin volta a fazer ameaças sobre guerra mundial,"Com mais de 99% das urnas apuradas, Vladimir Putin foi reeleito para o quinto mandato como presidente da Rússia. Mesmo ...",wY5ve3kSz_o,Record News
#Shorts - Brasileiro que morreu após ataque do Hamas em rave gravou vídeo em bunker,,LaJ_Oe2JADc,CNN Brasil
Primeiro contingente de tropas da Alemanha chega a Vilnius para reforçar flanco leste da NATO,Militares alemães farão parte de brigada que será criada em 2025 e deverá estar totalmente operacional até 2027. LEIA MAIS ...,eb1UuYsgtFE,Euronews em Português
Ucrânia revela esquema de corrupção no Ministério da Defesa,Em causa está o desvio de quase 40 milhões de dólares destinados à compra de 100.000 morteiros para a guerra com a Rússia.,RvZfYJEDD44,Euronews em Português
Guerra na Ucrânia: situação de Avdiivka é desesperadora.,"NOVIDADE!!! Criada com o objetivo de robustecer e ampliar o debate de temas militares, geopolíticos s estratégicos no Brasil e ...",jPdH1vB-WqE,ARTE DA GUERRA
&#39;Droga zumbi&#39;: Vídeo viraliza ao mostrar o impacto da substância nos EUA,"Medicamento para sedar animais, xilazina gera onda de overdoses no país; traficantes também adicionam entorpecentes letais, ...",_9ZZFd6xt5E,Jornal O Globo
5 de abril: OPERAÇÃO DE RESGATE INSANA! CONTRA-ATAQUE Ucraniano Salva o Dia!,Apoie-me inscrevendo-se na minha assinatura do YouTube: ...,gYbGe5qaxOk,Boletim da Ucrânia
Maior Ataque de Drones da Ucrânia Causa Uma Reação Preocupante da Rússia,"A tensão na Ucrânia aumenta enquanto o mundo observa com apreensão. Neste vídeo, exploramos os recentes acontecimentos ...",-u7P1vHhW24,Realidade Militar
Será o Fim da Superioridade Aérea Russa na Ucrânia?,O campo de batalha ucraniano está prestes a testemunhar uma reviravolta potencialmente histórica. Com a chegada dos caças ...,zz0TrmplrWc,Realidade Militar
7 de março: EXECUÇÃO IMPECÁVEL. Ucranianos PEGAM E DESTRUEM UM ENORME NAVIO DE GUERRA,Apoie-me inscrevendo-se na minha assinatura do YouTube: ...,kBLWdNscrEg,Boletim da Ucrânia
Chefe da ONU &#39;profundamente preocupado&#39; com denúncias de que Israel usa IA em Gaza | AFP,"O secretário-geral das Nações Unidas, António Guterres, declarou nesta sexta-feira estar 'profundamente preocupado' com as ...",103zgpl7AE0,AFP Português
Tropas dos EUA partem em direção à Faixa de Gaza,Quatro navios militares norte-americanos com cerca de 100 soldados partiram rumo à costa da Faixa de Gaza. Os militares vão ...,vO7z76i48fI,Record News
Rússia cerca Ucrânia com 175000 soldados - Por que Putin tomou essa decisão?,"No vídeo de hoje, mergulhamos profundamente na situação alarmante na Ucrânia, que está à beira de uma grande escalada ...",B1WzgWNRdwg,Realidade Militar
Pedrinho Matador revelou onde estava 4 dias antes de ser assassinado,"O serial killer Pedrinho Matador, que ficou 42 anos preso por 71 homicídios, revelou a cidade em que estava quatro dias antes de ...",STMM2tIknlQ,Metrópoles
RÚSSIA invade CÉU na ROMÊNIA e prevê ATAQUE à BASE da OTAN,A invasão do espaço aéreo da Polônia nessa semana já deixou muita gente crente de que a OTAN tomaria alguma atitude mais ...,T44MDg2DCDo,Núcleo da Terra
GUERRA ESCALADA! ALIADO RUSSO é INVADIDO e BOMBARDEADO!,otan #ucrania #russia - - - - - - - PERSONAGENS - Kim Jong-un - Vladimir Putin - Xi Jinping - Volodymyr Zelensky - Joe Biden ...,lIzMpq5qqkg,Núcleo da Terra
UCRANIA X RUSSIA: A VERDADE QUE NAO TE CONTAM,"O minimo que voce precisa saber para nao se manipulado na guerra de narrativas envolvendo o conflito Russia, Ucrania e OTAN ...",pdL5UsaxRxE,ALEX USA
"‘Ucrania: Arquivos de Guerra’, assista na íntegra no SBT News #shorts #sbtnews","Experiente na cobertura de conflitos, o enviado especial do SBT à Ucrânia, Sérgio Utsch, estava em Kiev quando os primeiros ...",6XYIZKc2bR4,SBT News
03 de fevereiro: Ucranianos CONDUZEM UM CONTRA-ATAQUE DE SUCESSO. Ganhos Russos REDUZIDOS A ZERO,Eu sou ucraniano. Meu país foi invadido pela Rússia. Neste vídeo contarei o que aconteceu no setecentos e nove dias de guerra.,w6o2AgOBgeg,Boletim da Ucrânia
Mulher é agredida por esposa de médico durante consulta ginecológica em Pernambuco,"A jovem Amanda Oliveira, de 20 anos, denunciou nas redes sociais ter sido agredida pela esposa de um médico quando fazia ...",UYEuktn65_c,Terra Brasil
FRANCOTIRADORES UCRANIANOS abatiendo a SOLDADOS RUSOS en la Guerra de Ucrania,"Aguardando con paciencia y en un silencio espectral, los snipers ucranianos han logrado eliminar a varios oficiales importantes ...",RMhTj_PMaiY,Mundo de Armas
Estado Islâmico assume autoria de ataque na Rússia | CNN PRIME TIME,O Estado Islâmico assumiu autoria do ataque que deixou pelo menos 40 pessoas mortas e mais de 100 feridas em um centro de ...,bpKpt6yIIkE,CNN Brasil
#Ucrânia 2024-04-07: UCRANIANOS ignoram GUERRA ELETRÔNICA e CAPTURAM GERINGONÇA russa ANTI-DRONES,Torne-se membro do canal: https://www.youtube.com/channel/UC9ycYMBQqlnE0h4dSyrdv0A/join Para ajudar o canal: Bitcoin ...,PfWAn1_Tdtg,Mundo em Revolução
ÚLTIMA HORA | JP Morgan alerta: las guerras “crean riesgos no vistos desde la II Guerra Mundial”,ÚLTIMA HORA | JP Morgan alerta: las guerras “crean riesgos no vistos desde la II Guerra Mundial” El banquero más influyente ...,s-YVt6xVnqg,Negocios TV
Zelensky destitui chefe das Forças Armadas da Ucrânia do cargo,Volodymyr Zelensky destituiu o chefe das Forças Armadas do país de seu cargo nesta quinta (08). O presidente da Ucrânia ...,AyZeNSvli-c,Jovem Pan News
Ucrânia Ataca Terceira Maior Refinaria De Petróleo Russa,"Ucrânia Ataca Terceira Maior Refinaria De Petróleo Russa Olá amigos! Bem-vindos ao nosso canal. No episódio de hoje, ...",D8Owm_ZmXuY,Geopolítica Estratégica
"Aquecimento global pode provocar reaparecimento de ‘vírus zumbi’, congelados há quase 50 mil anos","Com o derretimento das geleiras, provocado pelo aquecimento global, os vírus conhecidos como zumbi, que estavam ...",wPCpUgVS_gI,Jornal da Record
Porta-aviões nuclear dos EUA no Atlântico Sul – Mensagem para Maduro e reaproximação com Argentina,Siga o Hoje no Mundo Militar no Spotify: https://open.spotify.com/show/6DtQv1oaCzhIhNX71wvGn9?si=a7414784e4e34bad ...,w4MJR05yRnM,Hoje no Mundo Militar
Ucrânia - queda de Avdiivka: o que vem agora ?,Saiba mais: https://velhogeneral.com.br/2024/02/17/avdeevka-cai-o-epicentro-da-guerra-do-donbass/ NOVIDADE!!! Criada com o ...,Egf2wagCass,ARTE DA GUERRA
FRANÇA CONTRA RUSSIA NA GUERRA DA UCRÂNIA ? ARTE DA GUERRA - COMANDANTE FARINAZZO,FRANÇA CONTRA RUSSIA NA GUERRA DA UCRÂNIA ? ARTE DA GUERRA - COMANDANTE FARINAZZO Macron declara que ...,8eZ-0XKG1OA,A Voz Trabalhadora
"#Ucrânia 2024-01-29: GUERRA dos DRONES é central e UCRÂNIA tenta ATINGIR REFINARIA RUSSA, mas FALHA",Torne-se membro do canal: https://www.youtube.com/channel/UC9ycYMBQqlnE0h4dSyrdv0A/join Para ajudar o canal: Bitcoin ...,vXGa7rsIXOM,Mundo em Revolução
Diplomatas brasileiros veem perda de território ucraniano como inevitável para fim da guerra | LIVE,"O governo brasileiro não fala diretamente que a paz pode passar pela derrota da Ucrânia, mas diferentes fontes diplomáticas ...",KmiiKmv2r1A,CNN Brasil
Rússia culpa ucranianos por ataque em usina nuclear: “Provocação muito perigosa” | CNN NOVO DIA,O Ministério da Defesa da Rússia culpou na sexta-feira (4) sabotadores ucranianos por um ataque no local onde fica a usina ...,Sx8CguvDk1I,CNN Brasil
Ataques na Rússia e na Ucrânia deixam mortos | AFP,Drones sobrevoaram a Ucrânia e a Rússia nesta quinta-feira e atacaram as regiões. Pelo menos cinco pessoas morreram.,L5iPqU4XCPM,AFP Português
Zelensky: Ucrânia sem mísseis! OTAN quer negociação com Putin!? Por que Israel abandona Sul de Gaza?,Chave PIX: ricardomarciliom@gmail.com Plataforma Sfera - Professor Ricardo Marcilio http://www.profricardomarcilio.com.br ...,Z9ThNZ2chD4,Professor Ricardo Marcílio
A Rússia venceu a Ucrânia é questão de tempo para o fim | Geopolítica |,"Este vídeo oferece uma análise detalhada e atualizada da guerra na Ucrânia em 2024, mergulhando nos últimos ...",pFOzHw0E3sc,Prof. JeanGrafia | GabaritaGeo | 
GUERRA RUSIA - UCRANIA | Las imágenes y los hechos más relevantes de las últimas horas,Canal26 #rusia #ucrania Los combates entre las tropas de Putin y Zelenski comenzaron el 24 de febrero de 2022 y ...,G00rFkol7BE,Canal 26
OTAN dá recado e diz que Eua também precisam da Europa | BandNews TV,A OTAN se antecipou a uma possível volta de Donald Trump À Casa Branca e garantiu recursos para os próximos meses à ...,3cENjh0uFyw,Band Jornalismo
Rússia usa bombas guiadas contra alvos na Ucrânia | CENAS DA GUERRA,O Ministério da Defesa da Rússia divulgou nesta segunda (11) imagens do avião rSu-34 lançando bombas com kit planador em ...,nfaqc1K5HDI,Folha de S.Paulo
Ucrania lança drones contra Moscou! Shoigu na Crimeia: “melhorar nossa defesa”! BRICS com Houthis?,Plataforma Sfera - Professor Ricardo Marcilio http://www.profricardomarcilio.com.br Ucrânia lança ataque de drones contra ...,BnRfWtkapQg,Professor Ricardo Marcílio
“Não sejam covardes! Putin precisa ser derrotado na Ucrânia!” Emmanuel Macron,ThaBel – Bota ThunderBel: https://www.thabel.com.br/hojenomundomilitar Cupom Exclusivo de Desconto: ...,fz616grA51o,Hoje no Mundo Militar
“Não deixaremos a Rússia vencer” França / “Nossas ogivas estão prontas” Rússia – Tensões no limite,Move On Marcas – Criação de Sites: https://whts.co/hnmm-site-qrcode Siga o Hoje no Mundo Militar no Spotify: ...,G0o8zh0pkb4,Hoje no Mundo Militar
Macron alerta contra Rússia culpar Ucrânia sobre ataque | LIVE CNN,"Após o presidente russo Vladimir Putin sugerir uma ligação entre a Ucrânia e o ataque terrorista em Moscou da última sexta (22), ...",peWEblxkQsE,CNN Brasil
Míssil russo invade Polônia! - “queremos explicações”! Ucrânia faz forte ofensiva na Crimeia!,"Chave PIX: ricardomarciliom@gmail.com Curso de Geografia, Geopolítica e Atualidades: http://www.profricardomarcilio.com.br ...",snwbn0FToRw,Professor Ricardo Marcílio
Parte do exercito russo pode estar se preparando para motim contra o Putin diz comandante Ucrania..,Minhas musicas @BrunoGrecoProjetoLuvia.,kO0pC4Cii40,Bruno Greco
Ataques em território russo deixam Putin desesperado e situação vai ficando perigosa...,Meu canal de musicas @BrunoGrecoProjetoLuvia.,3JqaH1jxpP0,Bruno Greco
As CIDADES DESTRUÍDAS pela GUERRA | UCRÂNIA 09,"Queridos companheiros de viagem, hoje estaremos no norte da Ucrânia visitando cidades duramente destruídas pelos primeiros ...",ctpbrvmDGw0,Luca Bassani
Mapas de guerra: onde é que a Rússia vai concentrar a sua próxima ofensiva?,A Rússia poderá centrar a sua potencial ofensiva no final da primavera ou no verão contra a Ucrânia na parte ocidental da região ...,EqPflFAK1Sw,Euronews em Português
Três mortos e dezenas de feridos após ataques russos na Ucrânia,Pelo menos uma pessoa morreu e 19 pessoas ficaram feridas após bombardeamentos russos em Kharkiv. Outras duas pessoas ...,ITpVU1w3ZWs,Euronews em Português
Ataques ucranianos contra a Rússia intensificam-se,"Enquanto a Rússia continua a atacar a Ucrânia, ataques ucranianos com drones e mísseis contra território russo intensificam-se.",RBjuPMBg5EI,Euronews em Português
#Ucrânia 2024-02-27: RUSSOS se DESTROEM em NOVOMIKHAILIVKA e MACRON fala sobre OTAN ENTRAR na GUERRA,Torne-se membro do canal: https://www.youtube.com/channel/UC9ycYMBQqlnE0h4dSyrdv0A/join Para ajudar o canal: Bitcoin ...,ZCKStux6nBo,Mundo em Revolução
Guerra na Ucrânia Hoje: Mísseis S-300 Russos Atacam Hotel em Kharkiv   Ucrânia Reforça Trincheiras,"Neste vídeo, mergulhe nos acontecimentos impactantes do conflito Russo-Ucraniano! Os poderosos mísseis S-300 russos ...",sYP7Hb69WXA,História em Gotas
Rússia diz ter provas de envolvimento da Ucrânia em ataque a Moscou | AFP,O Comitê de Investigação da Rússia afirmou ter provas de envolvimento da Ucrânia no planejamento do atentado a Moscou da ...,RdDCsJq6tNo,AFP Português
COMO ESTÁ a VIDA em KIEV nesse PERÍODO de GUERRA? | UCRÂNIA 08,"Queridos companheiros de viagem, hoje partiremos de trem de Lviv para Kiev (Kyiv) e nesse jornada contarei mais sobre minhas ...",T9661eLwjKY,Luca Bassani
